键  英文    中文
block.minecraft.green_candle	Green Candle	绿色蜡烛
block.minecraft.green_candle_cake	Cake with Green Candle	插上绿色蜡烛的蛋糕
block.minecraft.green_carpet	Green Carpet	绿色地毯
block.minecraft.green_concrete	Green Concrete	绿色混凝土
block.minecraft.green_concrete_powder	Green Concrete Powder	绿色混凝土粉末
block.minecraft.green_glazed_terracotta	Green Glazed Terracotta	绿色带釉陶瓦
block.minecraft.green_shulker_box	Green Shulker Box	绿色潜影盒
block.minecraft.green_stained_glass	Green Stained Glass	绿色染色玻璃
block.minecraft.green_stained_glass_pane	Green Stained Glass Pane	绿色染色玻璃板
block.minecraft.green_terracotta	Green Terracotta	绿色陶瓦
block.minecraft.green_wool	Green Wool	绿色羊毛
block.minecraft.grindstone	Grindstone	砂轮
block.minecraft.hanging_roots	Hanging Roots	垂根
block.minecraft.hay_block	Hay Bale	干草捆
block.minecraft.heavy_core	Heavy Core	沉重核心
block.minecraft.heavy_weighted_pressure_plate	Heavy Weighted Pressure Plate	重质测重压力板
block.minecraft.honey_block	Honey Block	蜂蜜块
block.minecraft.honeycomb_block	Honeycomb Block	蜜脾块
block.minecraft.hopper	Hopper	漏斗
block.minecraft.horn_coral	Horn Coral	鹿角珊瑚
block.minecraft.horn_coral_block	Horn Coral Block	鹿角珊瑚块
block.minecraft.horn_coral_fan	Horn Coral Fan	鹿角珊瑚扇
block.minecraft.horn_coral_wall_fan	Horn Coral Wall Fan	墙上的鹿角珊瑚扇
block.minecraft.ice	Ice	冰
block.minecraft.infested_chiseled_stone_bricks	Infested Chiseled Stone Bricks	虫蚀雕纹石砖
block.minecraft.infested_cobblestone	Infested Cobblestone	虫蚀圆石
block.minecraft.infested_cracked_stone_bricks	Infested Cracked Stone Bricks	虫蚀裂纹石砖
block.minecraft.infested_deepslate	Infested Deepslate	虫蚀深板岩
block.minecraft.infested_mossy_stone_bricks	Infested Mossy Stone Bricks	虫蚀苔石砖
block.minecraft.infested_stone	Infested Stone	虫蚀石头
block.minecraft.infested_stone_bricks	Infested Stone Bricks	虫蚀石砖
block.minecraft.iron_bars	Iron Bars	铁栏杆
block.minecraft.iron_block	Block of Iron	铁块
block.minecraft.iron_door	Iron Door	铁门
block.minecraft.iron_ore	Iron Ore	铁矿石
block.minecraft.iron_trapdoor	Iron Trapdoor	铁活板门
block.minecraft.jack_o_lantern	Jack o'Lantern	南瓜灯
block.minecraft.jigsaw	Jigsaw Block	拼图方块
block.minecraft.jukebox	Jukebox	唱片机
block.minecraft.jungle_button	Jungle Button	丛林木按钮
block.minecraft.jungle_door	Jungle Door	丛林木门
block.minecraft.jungle_fence	Jungle Fence	丛林木栅栏
block.minecraft.jungle_fence_gate	Jungle Fence Gate	丛林木栅栏门
block.minecraft.jungle_hanging_sign	Jungle Hanging Sign	悬挂式丛林木告示牌
block.minecraft.jungle_leaves	Jungle Leaves	丛林树叶
block.minecraft.jungle_log	Jungle Log	丛林原木
block.minecraft.jungle_planks	Jungle Planks	丛林木板
block.minecraft.jungle_pressure_plate	Jungle Pressure Plate	丛林木压力板
block.minecraft.jungle_sapling	Jungle Sapling	丛林树苗
block.minecraft.jungle_sign	Jungle Sign	丛林木告示牌
block.minecraft.jungle_slab	Jungle Slab	丛林木台阶
block.minecraft.jungle_stairs	Jungle Stairs	丛林木楼梯
block.minecraft.jungle_trapdoor	Jungle Trapdoor	丛林木活板门
block.minecraft.jungle_wall_hanging_sign	Jungle Wall Hanging Sign	墙上的悬挂式丛林木告示牌
block.minecraft.jungle_wall_sign	Jungle Wall Sign	墙上的丛林木告示牌
block.minecraft.jungle_wood	Jungle Wood	丛林木
block.minecraft.kelp	Kelp	海带
block.minecraft.kelp_plant	Kelp Plant	海带植株
block.minecraft.ladder	Ladder	梯子
block.minecraft.lantern	Lantern	灯笼
block.minecraft.lapis_block	Block of Lapis Lazuli	青金石块
block.minecraft.lapis_ore	Lapis Lazuli Ore	青金石矿石
block.minecraft.large_amethyst_bud	Large Amethyst Bud	大型紫晶芽
block.minecraft.large_fern	Large Fern	大型蕨
block.minecraft.lava	Lava	熔岩
block.minecraft.lava_cauldron	Lava Cauldron	装有熔岩的炼药锅
block.minecraft.lectern	Lectern	讲台
block.minecraft.lever	Lever	拉杆
block.minecraft.light	Light	光源方块
block.minecraft.light_blue_banner	Light Blue Banner	淡蓝色旗帜
block.minecraft.light_blue_bed	Light Blue Bed	淡蓝色床
block.minecraft.light_blue_candle	Light Blue Candle	淡蓝色蜡烛
block.minecraft.light_blue_candle_cake	Cake with Light Blue Candle	插上淡蓝色蜡烛的蛋糕
block.minecraft.light_blue_carpet	Light Blue Carpet	淡蓝色地毯
block.minecraft.light_blue_concrete	Light Blue Concrete	淡蓝色混凝土
block.minecraft.light_blue_concrete_powder	Light Blue Concrete Powder	淡蓝色混凝土粉末
block.minecraft.light_blue_glazed_terracotta	Light Blue Glazed Terracotta	淡蓝色带釉陶瓦
block.minecraft.light_blue_shulker_box	Light Blue Shulker Box	淡蓝色潜影盒
block.minecraft.light_blue_stained_glass	Light Blue Stained Glass	淡蓝色染色玻璃
block.minecraft.light_blue_stained_glass_pane	Light Blue Stained Glass Pane	淡蓝色染色玻璃板
block.minecraft.light_blue_terracotta	Light Blue Terracotta	淡蓝色陶瓦
block.minecraft.light_blue_wool	Light Blue Wool	淡蓝色羊毛
block.minecraft.light_gray_banner	Light Gray Banner	淡灰色旗帜
block.minecraft.light_gray_bed	Light Gray Bed	淡灰色床
block.minecraft.light_gray_candle	Light Gray Candle	淡灰色蜡烛
block.minecraft.light_gray_candle_cake	Cake with Light Gray Candle	插上淡灰色蜡烛的蛋糕
block.minecraft.light_gray_carpet	Light Gray Carpet	淡灰色地毯
block.minecraft.light_gray_concrete	Light Gray Concrete	淡灰色混凝土
block.minecraft.light_gray_concrete_powder	Light Gray Concrete Powder	淡灰色混凝土粉末
block.minecraft.light_gray_glazed_terracotta	Light Gray Glazed Terracotta	淡灰色带釉陶瓦
block.minecraft.light_gray_shulker_box	Light Gray Shulker Box	淡灰色潜影盒
block.minecraft.light_gray_stained_glass	Light Gray Stained Glass	淡灰色染色玻璃
block.minecraft.light_gray_stained_glass_pane	Light Gray Stained Glass Pane	淡灰色染色玻璃板
block.minecraft.light_gray_terracotta	Light Gray Terracotta	淡灰色陶瓦
block.minecraft.light_gray_wool	Light Gray Wool	淡灰色羊毛
block.minecraft.light_weighted_pressure_plate	Light Weighted Pressure Plate	轻质测重压力板
block.minecraft.lightning_rod	Lightning Rod	避雷针
block.minecraft.lilac	Lilac	丁香
block.minecraft.lily_of_the_valley	Lily of the Valley	铃兰
block.minecraft.lily_pad	Lily Pad	睡莲
block.minecraft.lime_banner	Lime Banner	黄绿色旗帜
block.minecraft.lime_bed	Lime Bed	黄绿色床
block.minecraft.lime_candle	Lime Candle	黄绿色蜡烛
block.minecraft.lime_candle_cake	Cake with Lime Candle	插上黄绿色蜡烛的蛋糕
block.minecraft.lime_carpet	Lime Carpet	黄绿色地毯
block.minecraft.lime_concrete	Lime Concrete	黄绿色混凝土
block.minecraft.lime_concrete_powder	Lime Concrete Powder	黄绿色混凝土粉末
block.minecraft.lime_glazed_terracotta	Lime Glazed Terracotta	黄绿色带釉陶瓦
block.minecraft.lime_shulker_box	Lime Shulker Box	黄绿色潜影盒
block.minecraft.lime_stained_glass	Lime Stained Glass	黄绿色染色玻璃
block.minecraft.lime_stained_glass_pane	Lime Stained Glass Pane	黄绿色染色玻璃板
block.minecraft.lime_terracotta	Lime Terracotta	黄绿色陶瓦
block.minecraft.lime_wool	Lime Wool	黄绿色羊毛
block.minecraft.lodestone	Lodestone	磁石
block.minecraft.loom	Loom	织布机
block.minecraft.magenta_banner	Magenta Banner	品红色旗帜
block.minecraft.magenta_bed	Magenta Bed	品红色床
block.minecraft.magenta_candle	Magenta Candle	品红色蜡烛
block.minecraft.magenta_candle_cake	Cake with Magenta Candle	插上品红色蜡烛的蛋糕
block.minecraft.magenta_carpet	Magenta Carpet	品红色地毯
block.minecraft.magenta_concrete	Magenta Concrete	品红色混凝土
block.minecraft.magenta_concrete_powder	Magenta Concrete Powder	品红色混凝土粉末
block.minecraft.magenta_glazed_terracotta	Magenta Glazed Terracotta	品红色带釉陶瓦
block.minecraft.magenta_shulker_box	Magenta Shulker Box	品红色潜影盒
block.minecraft.magenta_stained_glass	Magenta Stained Glass	品红色染色玻璃
block.minecraft.magenta_stained_glass_pane	Magenta Stained Glass Pane	品红色染色玻璃板
block.minecraft.magenta_terracotta	Magenta Terracotta	品红色陶瓦
block.minecraft.magenta_wool	Magenta Wool	品红色羊毛
block.minecraft.magma_block	Magma Block	岩浆块
block.minecraft.mangrove_button	Mangrove Button	红树木按钮
block.minecraft.mangrove_door	Mangrove Door	红树木门
block.minecraft.mangrove_fence	Mangrove Fence	红树木栅栏
block.minecraft.mangrove_fence_gate	Mangrove Fence Gate	红树木栅栏门
block.minecraft.mangrove_hanging_sign	Mangrove Hanging Sign	悬挂式红树木告示牌
block.minecraft.mangrove_leaves	Mangrove Leaves	红树树叶
block.minecraft.mangrove_log	Mangrove Log	红树原木
block.minecraft.mangrove_planks	Mangrove Planks	红树木板
block.minecraft.mangrove_pressure_plate	Mangrove Pressure Plate	红树木压力板
block.minecraft.mangrove_propagule	Mangrove Propagule	红树胎生苗
block.minecraft.mangrove_roots	Mangrove Roots	红树根
block.minecraft.mangrove_sign	Mangrove Sign	红树木告示牌
block.minecraft.mangrove_slab	Mangrove Slab	红树木台阶
block.minecraft.mangrove_stairs	Mangrove Stairs	红树木楼梯
block.minecraft.mangrove_trapdoor	Mangrove Trapdoor	红树木活板门
block.minecraft.mangrove_wall_hanging_sign	Mangrove Wall Hanging Sign	墙上的悬挂式红树木告示牌
block.minecraft.mangrove_wall_sign	Mangrove Wall Sign	墙上的红树木告示牌
block.minecraft.mangrove_wood	Mangrove Wood	红树木
block.minecraft.medium_amethyst_bud	Medium Amethyst Bud	中型紫晶芽
block.minecraft.melon	Melon	西瓜
block.minecraft.melon_stem	Melon Stem	西瓜茎
block.minecraft.moss_block	Moss Block	苔藓块
block.minecraft.moss_carpet	Moss Carpet	覆地苔藓
block.minecraft.mossy_cobblestone	Mossy Cobblestone	苔石
block.minecraft.mossy_cobblestone_slab	Mossy Cobblestone Slab	苔石台阶
block.minecraft.mossy_cobblestone_stairs	Mossy Cobblestone Stairs	苔石楼梯
block.minecraft.mossy_cobblestone_wall	Mossy Cobblestone Wall	苔石墙
block.minecraft.mossy_stone_brick_slab	Mossy Stone Brick Slab	苔石砖台阶
block.minecraft.mossy_stone_brick_stairs	Mossy Stone Brick Stairs	苔石砖楼梯
block.minecraft.mossy_stone_brick_wall	Mossy Stone Brick Wall	苔石砖墙
block.minecraft.mossy_stone_bricks	Mossy Stone Bricks	苔石砖
block.minecraft.moving_piston	Moving Piston	移动的活塞
block.minecraft.mud	Mud	泥巴
block.minecraft.mud_brick_slab	Mud Brick Slab	泥砖台阶
block.minecraft.mud_brick_stairs	Mud Brick Stairs	泥砖楼梯
block.minecraft.mud_brick_wall	Mud Brick Wall	泥砖墙
block.minecraft.mud_bricks	Mud Bricks	泥砖
block.minecraft.muddy_mangrove_roots	Muddy Mangrove Roots	沾泥的红树根
block.minecraft.mushroom_stem	Mushroom Stem	蘑菇柄
block.minecraft.mycelium	Mycelium	菌丝体
block.minecraft.nether_brick_fence	Nether Brick Fence	下界砖栅栏
block.minecraft.nether_brick_slab	Nether Brick Slab	下界砖台阶
block.minecraft.nether_brick_stairs	Nether Brick Stairs	下界砖楼梯
block.minecraft.nether_brick_wall	Nether Brick Wall	下界砖墙
block.minecraft.nether_bricks	Nether Bricks	下界砖块
block.minecraft.nether_gold_ore	Nether Gold Ore	下界金矿石
block.minecraft.nether_portal	Nether Portal	下界传送门
block.minecraft.nether_quartz_ore	Nether Quartz Ore	下界石英矿石
block.minecraft.nether_sprouts	Nether Sprouts	下界苗
block.minecraft.nether_wart	Nether Wart	下界疣
block.minecraft.nether_wart_block	Nether Wart Block	下界疣块
block.minecraft.netherite_block	Block of Netherite	下界合金块
block.minecraft.netherrack	Netherrack	下界岩
block.minecraft.note_block	Note Block	音符盒
block.minecraft.oak_button	Oak Button	橡木按钮
block.minecraft.oak_door	Oak Door	橡木门
block.minecraft.oak_fence	Oak Fence	橡木栅栏
block.minecraft.oak_fence_gate	Oak Fence Gate	橡木栅栏门
block.minecraft.oak_hanging_sign	Oak Hanging Sign	悬挂式橡木告示牌
block.minecraft.oak_leaves	Oak Leaves	橡树树叶
block.minecraft.oak_log	Oak Log	橡木原木
block.minecraft.oak_planks	Oak Planks	橡木木板
block.minecraft.oak_pressure_plate	Oak Pressure Plate	橡木压力板
block.minecraft.oak_sapling	Oak Sapling	橡树树苗
block.minecraft.oak_sign	Oak Sign	橡木告示牌
block.minecraft.oak_slab	Oak Slab	橡木台阶
block.minecraft.oak_stairs	Oak Stairs	橡木楼梯
block.minecraft.oak_trapdoor	Oak Trapdoor	橡木活板门
block.minecraft.oak_wall_hanging_sign	Oak Wall Hanging Sign	墙上的悬挂式橡木告示牌
block.minecraft.oak_wall_sign	Oak Wall Sign	墙上的橡木告示牌
block.minecraft.oak_wood	Oak Wood	橡木
block.minecraft.observer	Observer	侦测器
block.minecraft.obsidian	Obsidian	黑曜石
block.minecraft.ochre_froglight	Ochre Froglight	赭黄蛙明灯
block.minecraft.ominous_banner	Ominous Banner	灾厄旗帜
block.minecraft.orange_banner	Orange Banner	橙色旗帜
block.minecraft.orange_bed	Orange Bed	橙色床
block.minecraft.orange_candle	Orange Candle	橙色蜡烛
block.minecraft.orange_candle_cake	Cake with Orange Candle	插上橙色蜡烛的蛋糕
block.minecraft.orange_carpet	Orange Carpet	橙色地毯
block.minecraft.orange_concrete	Orange Concrete	橙色混凝土
block.minecraft.orange_concrete_powder	Orange Concrete Powder	橙色混凝土粉末
block.minecraft.orange_glazed_terracotta	Orange Glazed Terracotta	橙色带釉陶瓦
block.minecraft.orange_shulker_box	Orange Shulker Box	橙色潜影盒
block.minecraft.orange_stained_glass	Orange Stained Glass	橙色染色玻璃
block.minecraft.orange_stained_glass_pane	Orange Stained Glass Pane	橙色染色玻璃板
block.minecraft.orange_terracotta	Orange Terracotta	橙色陶瓦
block.minecraft.orange_tulip	Orange Tulip	橙色郁金香
block.minecraft.orange_wool	Orange Wool	橙色羊毛
block.minecraft.oxeye_daisy	Oxeye Daisy	滨菊
block.minecraft.oxidized_chiseled_copper	Oxidized Chiseled Copper	氧化的雕纹铜块
block.minecraft.oxidized_copper	Oxidized Copper	氧化的铜块
block.minecraft.oxidized_copper_bulb	Oxidized Copper Bulb	氧化的铜灯
block.minecraft.oxidized_copper_door	Oxidized Copper Door	氧化的铜门
block.minecraft.oxidized_copper_grate	Oxidized Copper Grate	氧化的铜格栅
block.minecraft.oxidized_copper_trapdoor	Oxidized Copper Trapdoor	氧化的铜活板门
block.minecraft.oxidized_cut_copper	Oxidized Cut Copper	氧化的切制铜块
block.minecraft.oxidized_cut_copper_slab	Oxidized Cut Copper Slab	氧化的切制铜台阶
block.minecraft.oxidized_cut_copper_stairs	Oxidized Cut Copper Stairs	氧化的切制铜楼梯
block.minecraft.packed_ice	Packed Ice	浮冰
block.minecraft.packed_mud	Packed Mud	泥坯
block.minecraft.pearlescent_froglight	Pearlescent Froglight	珠光蛙明灯
block.minecraft.peony	Peony	牡丹
block.minecraft.petrified_oak_slab	Petrified Oak Slab	石化橡木台阶
block.minecraft.piglin_head	Piglin Head	猪灵的头
block.minecraft.piglin_wall_head	Piglin Wall Head	墙上的猪灵的头
block.minecraft.pink_banner	Pink Banner	粉红色旗帜
block.minecraft.pink_bed	Pink Bed	粉红色床
block.minecraft.pink_candle	Pink Candle	粉红色蜡烛
block.minecraft.pink_candle_cake	Cake with Pink Candle	插上粉红色蜡烛的蛋糕
block.minecraft.pink_carpet	Pink Carpet	粉红色地毯
block.minecraft.pink_concrete	Pink Concrete	粉红色混凝土
block.minecraft.pink_concrete_powder	Pink Concrete Powder	粉红色混凝土粉末
block.minecraft.pink_glazed_terracotta	Pink Glazed Terracotta	粉红色带釉陶瓦
block.minecraft.pink_petals	Pink Petals	粉红色花簇
block.minecraft.pink_shulker_box	Pink Shulker Box	粉红色潜影盒
block.minecraft.pink_stained_glass	Pink Stained Glass	粉红色染色玻璃
block.minecraft.pink_stained_glass_pane	Pink Stained Glass Pane	粉红色染色玻璃板
block.minecraft.pink_terracotta	Pink Terracotta	粉红色陶瓦
block.minecraft.pink_tulip	Pink Tulip	粉红色郁金香
block.minecraft.pink_wool	Pink Wool	粉红色羊毛
block.minecraft.piston	Piston	活塞
block.minecraft.piston_head	Piston Head	活塞头
block.minecraft.pitcher_crop	Pitcher Crop	瓶子草植株
block.minecraft.pitcher_plant	Pitcher Plant	瓶子草
block.minecraft.player_head	Player Head	玩家的头
block.minecraft.player_head.named	%s's Head	%s的头
block.minecraft.player_wall_head	Player Wall Head	墙上的玩家的头
block.minecraft.podzol	Podzol	灰化土
block.minecraft.pointed_dripstone	Pointed Dripstone	滴水石锥
block.minecraft.polished_andesite	Polished Andesite	磨制安山岩
block.minecraft.polished_andesite_slab	Polished Andesite Slab	磨制安山岩台阶
block.minecraft.polished_andesite_stairs	Polished Andesite Stairs	磨制安山岩楼梯
block.minecraft.polished_basalt	Polished Basalt	磨制玄武岩
block.minecraft.polished_blackstone	Polished Blackstone	磨制黑石
block.minecraft.polished_blackstone_brick_slab	Polished Blackstone Brick Slab	磨制黑石砖台阶
block.minecraft.polished_blackstone_brick_stairs	Polished Blackstone Brick Stairs	磨制黑石砖楼梯
block.minecraft.polished_blackstone_brick_wall	Polished Blackstone Brick Wall	磨制黑石砖墙
block.minecraft.polished_blackstone_bricks	Polished Blackstone Bricks	磨制黑石砖
block.minecraft.polished_blackstone_button	Polished Blackstone Button	磨制黑石按钮
block.minecraft.polished_blackstone_pressure_plate	Polished Blackstone Pressure Plate	磨制黑石压力板
block.minecraft.polished_blackstone_slab	Polished Blackstone Slab	磨制黑石台阶
block.minecraft.polished_blackstone_stairs	Polished Blackstone Stairs	磨制黑石楼梯
